id,nombre,email,password,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,perfil_financiero,fecha_creacion,activo,split
507,User_507,user507@example.com,hash,1935.36,22.96,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
508,User_508,user508@example.com,hash,3116.1,53.01,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
509,User_509,user509@example.com,hash,4487.48,28.23,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
510,User_510,user510@example.com,hash,2134.16,52.79,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
511,User_511,user511@example.com,hash,2989.68,44.11,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
512,User_512,user512@example.com,hash,3428.55,30.16,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
513,User_513,user513@example.com,hash,4287.89,44.63,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
514,User_514,user514@example.com,hash,3952.06,25.35,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
515,User_515,user515@example.com,hash,6767.34,56.83,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
516,User_516,user516@example.com,hash,4901.61,43.07,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
517,User_517,user517@example.com,hash,2322.25,43.35,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
518,User_518,user518@example.com,hash,2815.76,19.33,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
519,User_519,user519@example.com,hash,3623.93,43.69,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
520,User_520,user520@example.com,hash,2886.66,31.68,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
521,User_521,user521@example.com,hash,5759.19,14.89,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
522,User_522,user522@example.com,hash,5279.05,32.49,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
523,User_523,user523@example.com,hash,4937.8,53.21,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
524,User_524,user524@example.com,hash,4802.51,44.94,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
525,User_525,user525@example.com,hash,2591.56,39.89,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
526,User_526,user526@example.com,hash,6204.62,41.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
527,User_527,user527@example.com,hash,5290.17,35.46,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
528,User_528,user528@example.com,hash,5433.81,39.63,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
529,User_529,user529@example.com,hash,4186.59,6.51,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
530,User_530,user530@example.com,hash,4085.7,46.3,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
531,User_531,user531@example.com,hash,4377.92,25.66,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
532,User_532,user532@example.com,hash,3701.28,31.86,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
533,User_533,user533@example.com,hash,5185.24,38.91,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
534,User_534,user534@example.com,hash,4825.36,17.06,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
535,User_535,user535@example.com,hash,3335.53,39.17,ALTA,En observacion,2025-12-01T00:00:00Z,1,val
536,User_536,user536@example.com,hash,1107.58,23.23,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
537,User_537,user537@example.com,hash,6439.99,13.25,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
538,User_538,user538@example.com,hash,2441.15,45.84,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
539,User_539,user539@example.com,hash,7186.57,22.74,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
540,User_540,user540@example.com,hash,4770.81,38.37,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
541,User_541,user541@example.com,hash,3461.33,60.22,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
542,User_542,user542@example.com,hash,1041.28,12.12,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
543,User_543,user543@example.com,hash,5151.49,37.72,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
544,User_544,user544@example.com,hash,3770.4,26.54,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
545,User_545,user545@example.com,hash,4144.94,62.92,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
546,User_546,user546@example.com,hash,4240.16,50.36,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
547,User_547,user547@example.com,hash,3009.31,34.89,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
548,User_548,user548@example.com,hash,1980.67,32.45,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
549,User_549,user549@example.com,hash,5099.01,49.22,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
550,User_550,user550@example.com,hash,3903.17,17.87,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
551,User_551,user551@example.com,hash,3236.6,22.35,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
552,User_552,user552@example.com,hash,2797.72,57.7,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
553,User_553,user553@example.com,hash,7289.56,37.85,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
554,User_554,user554@example.com,hash,3561.66,53.32,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
555,User_555,user555@example.com,hash,2263.11,52.21,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
556,User_556,user556@example.com,hash,3435.06,63.27,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
557,User_557,user557@example.com,hash,2626.79,13.84,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
558,User_558,user558@example.com,hash,1488.4,37.11,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
559,User_559,user559@example.com,hash,3124.64,50.49,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
560,User_560,user560@example.com,hash,5441.8,42.7,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
561,User_561,user561@example.com,hash,3689.41,18.33,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
562,User_562,user562@example.com,hash,2007.51,34.59,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
563,User_563,user563@example.com,hash,3615.11,48.5,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
564,User_564,user564@example.com,hash,2495.48,20.02,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
565,User_565,user565@example.com,hash,4918.69,40.3,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
566,User_566,user566@example.com,hash,1916.89,33.5,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
567,User_567,user567@example.com,hash,2975.83,40.33,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
568,User_568,user568@example.com,hash,2924.69,48.7,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
569,User_569,user569@example.com,hash,3659.82,27.11,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
570,User_570,user570@example.com,hash,1864.61,5.0,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
571,User_571,user571@example.com,hash,3306.68,38.71,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
572,User_572,user572@example.com,hash,4066.71,11.56,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
573,User_573,user573@example.com,hash,4814.11,18.34,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
574,User_574,user574@example.com,hash,4086.92,42.0,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
575,User_575,user575@example.com,hash,4260.95,22.87,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
576,User_576,user576@example.com,hash,2454.1,23.98,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
577,User_577,user577@example.com,hash,5499.13,50.26,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
578,User_578,user578@example.com,hash,2240.89,41.43,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
579,User_579,user579@example.com,hash,1906.4,40.69,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
580,User_580,user580@example.com,hash,2015.9,18.92,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
581,User_581,user581@example.com,hash,2531.72,28.27,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
582,User_582,user582@example.com,hash,3529.52,44.29,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
583,User_583,user583@example.com,hash,1861.38,55.96,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
584,User_584,user584@example.com,hash,3693.12,25.31,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
585,User_585,user585@example.com,hash,2526.13,52.43,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
586,User_586,user586@example.com,hash,3911.06,39.85,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
587,User_587,user587@example.com,hash,5703.56,29.59,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
588,User_588,user588@example.com,hash,3665.06,48.25,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
589,User_589,user589@example.com,hash,3983.92,20.4,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
590,User_590,user590@example.com,hash,4467.13,28.6,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
591,User_591,user591@example.com,hash,5047.74,7.54,MEDIA,Saludable,2025-12-01T00:00:00Z,1,test
592,User_592,user592@example.com,hash,5143.84,63.1,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
593,User_593,user593@example.com,hash,5172.79,46.48,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
594,User_594,user594@example.com,hash,3962.37,42.27,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
595,User_595,user595@example.com,hash,5146.15,47.51,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
596,User_596,user596@example.com,hash,5914.01,29.98,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
597,User_597,user597@example.com,hash,2625.55,39.47,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
598,User_598,user598@example.com,hash,2458.78,65.94,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
599,User_599,user599@example.com,hash,2028.77,37.87,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
600,User_600,user600@example.com,hash,3858.51,33.81,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
601,User_601,user601@example.com,hash,6847.43,52.23,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
602,User_602,user602@example.com,hash,2532.66,32.19,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
603,User_603,user603@example.com,hash,2513.13,35.49,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
604,User_604,user604@example.com,hash,3941.11,43.69,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
605,User_605,user605@example.com,hash,1998.53,22.92,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
606,User_606,user606@example.com,hash,5550.42,37.53,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
607,User_607,user607@example.com,hash,4713.34,30.45,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
608,User_608,user608@example.com,hash,5313.65,5.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
609,User_609,user609@example.com,hash,3818.27,27.52,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
610,User_610,user610@example.com,hash,2572.95,47.61,ALTA,En observacion,2025-12-01T00:00:00Z,1,test
611,User_611,user611@example.com,hash,2149.27,26.52,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
612,User_612,user612@example.com,hash,3308.84,59.23,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
613,User_613,user613@example.com,hash,4442.35,12.22,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
614,User_614,user614@example.com,hash,5438.64,41.06,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
615,User_615,user615@example.com,hash,4368.71,40.59,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
616,User_616,user616@example.com,hash,3225.1,28.03,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
617,User_617,user617@example.com,hash,2578.65,28.97,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
618,User_618,user618@example.com,hash,5410.19,48.07,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
619,User_619,user619@example.com,hash,4637.0,5.96,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
620,User_620,user620@example.com,hash,2761.31,42.71,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
621,User_621,user621@example.com,hash,5642.12,45.85,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
622,User_622,user622@example.com,hash,4503.6,41.15,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
623,User_623,user623@example.com,hash,4529.42,20.51,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
624,User_624,user624@example.com,hash,3650.47,51.61,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
625,User_625,user625@example.com,hash,4014.34,38.79,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
626,User_626,user626@example.com,hash,2215.25,26.97,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
627,User_627,user627@example.com,hash,4859.82,31.67,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
628,User_628,user628@example.com,hash,5551.55,42.7,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
629,User_629,user629@example.com,hash,4932.16,48.33,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
630,User_630,user630@example.com,hash,3056.71,40.51,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
631,User_631,user631@example.com,hash,2121.48,6.72,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
632,User_632,user632@example.com,hash,4219.14,19.19,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
633,User_633,user633@example.com,hash,4876.56,41.42,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
634,User_634,user634@example.com,hash,4198.23,33.43,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
635,User_635,user635@example.com,hash,5153.66,36.25,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
636,User_636,user636@example.com,hash,7150.32,36.05,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
637,User_637,user637@example.com,hash,1872.97,40.21,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
638,User_638,user638@example.com,hash,2241.92,49.63,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
639,User_639,user639@example.com,hash,5699.07,44.8,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
640,User_640,user640@example.com,hash,3593.01,25.19,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
641,User_641,user641@example.com,hash,5038.29,48.29,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
642,User_642,user642@example.com,hash,3637.69,59.18,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
643,User_643,user643@example.com,hash,4192.05,19.78,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
644,User_644,user644@example.com,hash,3884.94,31.31,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,val
645,User_645,user645@example.com,hash,3794.53,41.36,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
646,User_646,user646@example.com,hash,4228.52,35.65,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
647,User_647,user647@example.com,hash,4368.54,33.42,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
648,User_648,user648@example.com,hash,3358.5,25.82,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
649,User_649,user649@example.com,hash,2391.55,31.7,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
650,User_650,user650@example.com,hash,2683.46,12.43,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
651,User_651,user651@example.com,hash,2735.07,31.93,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
652,User_652,user652@example.com,hash,1172.35,30.36,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
653,User_653,user653@example.com,hash,5199.85,42.2,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
654,User_654,user654@example.com,hash,3104.17,32.6,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
655,User_655,user655@example.com,hash,2055.19,21.71,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
656,User_656,user656@example.com,hash,3299.02,51.14,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
657,User_657,user657@example.com,hash,3815.85,29.01,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
658,User_658,user658@example.com,hash,3471.68,7.95,BAJA,Saludable,2025-12-01T00:00:00Z,1,test
659,User_659,user659@example.com,hash,5926.46,46.58,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
660,User_660,user660@example.com,hash,3165.7,27.75,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
661,User_661,user661@example.com,hash,2958.73,37.17,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
662,User_662,user662@example.com,hash,4601.83,30.97,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
663,User_663,user663@example.com,hash,3682.56,21.68,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
664,User_664,user664@example.com,hash,3553.84,33.03,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
665,User_665,user665@example.com,hash,2004.35,42.68,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
666,User_666,user666@example.com,hash,4519.69,18.64,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
667,User_667,user667@example.com,hash,4200.02,38.1,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
668,User_668,user668@example.com,hash,5660.2,25.81,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
669,User_669,user669@example.com,hash,5883.14,35.88,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
670,User_670,user670@example.com,hash,2403.52,34.5,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
671,User_671,user671@example.com,hash,3110.26,75.17,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
672,User_672,user672@example.com,hash,1689.52,37.4,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
673,User_673,user673@example.com,hash,3291.57,47.83,ALTA,En observacion,2025-12-01T00:00:00Z,1,test
674,User_674,user674@example.com,hash,5465.84,25.31,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
675,User_675,user675@example.com,hash,4539.51,20.84,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
676,User_676,user676@example.com,hash,5121.93,55.89,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
677,User_677,user677@example.com,hash,5318.47,7.71,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
678,User_678,user678@example.com,hash,4153.8,54.57,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
679,User_679,user679@example.com,hash,4691.03,20.2,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
680,User_680,user680@example.com,hash,2537.38,18.41,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
681,User_681,user681@example.com,hash,5783.78,20.53,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
682,User_682,user682@example.com,hash,1478.49,54.65,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
683,User_683,user683@example.com,hash,3282.24,32.74,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
684,User_684,user684@example.com,hash,3172.75,49.47,BAJA,En riesgo,2025-12-01T00:00:00Z,1,train
685,User_685,user685@example.com,hash,3368.17,63.37,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
686,User_686,user686@example.com,hash,2394.55,27.89,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
687,User_687,user687@example.com,hash,3859.42,33.47,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
688,User_688,user688@example.com,hash,1639.9,33.67,MEDIA,En observacion,2025-12-01T00:00:00Z,1,test
689,User_689,user689@example.com,hash,2501.43,7.94,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
690,User_690,user690@example.com,hash,5863.61,45.45,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
691,User_691,user691@example.com,hash,4237.93,11.91,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
692,User_692,user692@example.com,hash,3281.45,17.09,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
693,User_693,user693@example.com,hash,4041.6,58.59,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
694,User_694,user694@example.com,hash,5388.56,7.98,MEDIA,Saludable,2025-12-01T00:00:00Z,1,val
695,User_695,user695@example.com,hash,2965.96,16.08,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
696,User_696,user696@example.com,hash,6551.31,5.31,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
697,User_697,user697@example.com,hash,4146.87,32.42,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
698,User_698,user698@example.com,hash,4335.05,5.0,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
699,User_699,user699@example.com,hash,7093.97,39.38,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,test
700,User_700,user700@example.com,hash,4102.84,16.56,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
701,User_701,user701@example.com,hash,3473.58,34.55,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
702,User_702,user702@example.com,hash,4000.44,38.81,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
703,User_703,user703@example.com,hash,3963.73,29.57,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
704,User_704,user704@example.com,hash,5151.56,44.32,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
705,User_705,user705@example.com,hash,6275.39,33.13,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
706,User_706,user706@example.com,hash,6786.18,51.89,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
707,User_707,user707@example.com,hash,4180.06,13.28,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
708,User_708,user708@example.com,hash,2717.37,26.07,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
709,User_709,user709@example.com,hash,3880.91,75.74,BAJA,En riesgo,2025-12-01T00:00:00Z,1,val
710,User_710,user710@example.com,hash,5601.97,34.18,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
711,User_711,user711@example.com,hash,5350.0,41.22,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
712,User_712,user712@example.com,hash,6414.67,32.04,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
713,User_713,user713@example.com,hash,5521.66,52.49,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
714,User_714,user714@example.com,hash,5807.32,43.9,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
715,User_715,user715@example.com,hash,4336.57,64.36,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,train
716,User_716,user716@example.com,hash,4773.93,23.41,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
717,User_717,user717@example.com,hash,3127.24,52.18,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
718,User_718,user718@example.com,hash,3045.61,49.3,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
719,User_719,user719@example.com,hash,3108.61,42.73,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
720,User_720,user720@example.com,hash,2407.53,47.01,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
721,User_721,user721@example.com,hash,4474.92,43.77,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
722,User_722,user722@example.com,hash,4282.02,34.6,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
723,User_723,user723@example.com,hash,1985.19,10.4,MEDIA,Saludable,2025-12-01T00:00:00Z,1,train
724,User_724,user724@example.com,hash,1892.76,23.11,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
725,User_725,user725@example.com,hash,5233.0,35.45,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
726,User_726,user726@example.com,hash,3127.91,35.02,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
727,User_727,user727@example.com,hash,5153.3,32.31,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
728,User_728,user728@example.com,hash,1948.39,10.89,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
729,User_729,user729@example.com,hash,2850.32,48.09,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
730,User_730,user730@example.com,hash,6122.8,47.44,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
731,User_731,user731@example.com,hash,3211.61,11.89,MEDIA,Saludable,2025-12-01T00:00:00Z,1,test
732,User_732,user732@example.com,hash,4395.93,35.9,ALTA,Saludable,2025-12-01T00:00:00Z,1,test
733,User_733,user733@example.com,hash,3344.18,22.18,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
734,User_734,user734@example.com,hash,5772.59,5.0,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
735,User_735,user735@example.com,hash,4168.51,25.27,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,test
736,User_736,user736@example.com,hash,4583.52,47.11,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
737,User_737,user737@example.com,hash,5319.16,38.55,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
738,User_738,user738@example.com,hash,3913.99,40.89,ALTA,Saludable,2025-12-01T00:00:00Z,1,val
739,User_739,user739@example.com,hash,3015.81,7.5,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
740,User_740,user740@example.com,hash,2355.94,27.14,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
741,User_741,user741@example.com,hash,4904.56,25.61,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
742,User_742,user742@example.com,hash,3035.15,30.08,MEDIA,En observacion,2025-12-01T00:00:00Z,1,val
743,User_743,user743@example.com,hash,5424.98,22.12,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
744,User_744,user744@example.com,hash,2157.66,14.81,BAJA,En observacion,2025-12-01T00:00:00Z,1,train
745,User_745,user745@example.com,hash,5446.88,50.41,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
746,User_746,user746@example.com,hash,5797.7,47.76,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
747,User_747,user747@example.com,hash,3412.6,34.02,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
748,User_748,user748@example.com,hash,3448.13,56.34,ALTA,En observacion,2025-12-01T00:00:00Z,1,train
749,User_749,user749@example.com,hash,1080.95,42.83,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
750,User_750,user750@example.com,hash,4509.87,36.33,NINGUNA,En riesgo,2025-12-01T00:00:00Z,1,val
751,User_751,user751@example.com,hash,3122.02,38.05,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
752,User_752,user752@example.com,hash,4411.83,32.91,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
753,User_753,user753@example.com,hash,6424.01,5.0,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
754,User_754,user754@example.com,hash,3687.7,26.74,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
755,User_755,user755@example.com,hash,3386.49,53.53,BAJA,En observacion,2025-12-01T00:00:00Z,1,test
756,User_756,user756@example.com,hash,5497.33,44.33,BAJA,En observacion,2025-12-01T00:00:00Z,1,val
757,User_757,user757@example.com,hash,3739.3,30.9,ALTA,Saludable,2025-12-01T00:00:00Z,1,train
758,User_758,user758@example.com,hash,4561.53,11.69,NINGUNA,En observacion,2025-12-01T00:00:00Z,1,train
759,User_759,user759@example.com,hash,2371.98,54.12,MEDIA,En observacion,2025-12-01T00:00:00Z,1,train
