id,nombre,email,ingreso_mensual,nivel_endeudamiento,frecuencia_ahorro,perfil_financiero,score_riesgo_oculto,split
634,User_634,user634@example.com,4198.23,33.43,BAJA,En observacion,0.4732771013404995,train
635,User_635,user635@example.com,5153.66,36.25,ALTA,Saludable,0.1931387046604612,train
636,User_636,user636@example.com,7150.32,36.05,NINGUNA,En riesgo,0.6362504151304095,train
637,User_637,user637@example.com,1872.97,40.21,MEDIA,En observacion,0.49400225089774935,test
638,User_638,user638@example.com,2241.92,49.63,NINGUNA,En riesgo,0.7563537084969922,train
639,User_639,user639@example.com,5699.07,44.8,BAJA,En riesgo,0.639119155784848,train
640,User_640,user640@example.com,3593.01,25.19,ALTA,Saludable,0.10445441765717715,test
641,User_641,user641@example.com,5038.29,48.29,BAJA,En observacion,0.5443375386881418,train
642,User_642,user642@example.com,3637.69,59.18,MEDIA,En observacion,0.5538490351792023,train
643,User_643,user643@example.com,4192.05,19.78,MEDIA,En observacion,0.3395525746790673,train
644,User_644,user644@example.com,3884.94,31.31,NINGUNA,En observacion,0.5758900452341904,val
645,User_645,user645@example.com,3794.53,41.36,MEDIA,En observacion,0.4121395208803115,train
646,User_646,user646@example.com,4228.52,35.65,NINGUNA,En riesgo,0.7158928020215376,train
647,User_647,user647@example.com,4368.54,33.42,ALTA,Saludable,0.2092620424641452,train
648,User_648,user648@example.com,3358.5,25.82,BAJA,En observacion,0.46136628514757944,train
649,User_649,user649@example.com,2391.55,31.7,BAJA,En observacion,0.4044157011782004,test
650,User_650,user650@example.com,2683.46,12.43,MEDIA,En observacion,0.33362292318448006,test
651,User_651,user651@example.com,2735.07,31.93,ALTA,Saludable,0.2427458502469518,train
652,User_652,user652@example.com,1172.35,30.36,NINGUNA,En riesgo,0.6270306172204708,train
653,User_653,user653@example.com,5199.85,42.2,ALTA,En observacion,0.3789461741611784,train
654,User_654,user654@example.com,3104.17,32.6,MEDIA,En observacion,0.4120638163225232,val
655,User_655,user655@example.com,2055.19,21.71,NINGUNA,En riesgo,0.6225932588341886,train
656,User_656,user656@example.com,3299.02,51.14,ALTA,Saludable,0.3193389574335971,train
657,User_657,user657@example.com,3815.85,29.01,NINGUNA,En observacion,0.576352973879422,train
658,User_658,user658@example.com,3471.68,7.95,BAJA,Saludable,0.30147420284972554,test
659,User_659,user659@example.com,5926.46,46.58,MEDIA,En observacion,0.4650550622289734,test
660,User_660,user660@example.com,3165.7,27.75,ALTA,Saludable,0.22285777559927747,train
661,User_661,user661@example.com,2958.73,37.17,BAJA,En observacion,0.49105016924215406,train
662,User_662,user662@example.com,4601.83,30.97,MEDIA,Saludable,0.2985210762292356,val
663,User_663,user663@example.com,3682.56,21.68,NINGUNA,En observacion,0.5631679425656314,train
664,User_664,user664@example.com,3553.84,33.03,NINGUNA,En riesgo,0.6358430941479384,train
665,User_665,user665@example.com,2004.35,42.68,BAJA,En observacion,0.5560630258018966,train
666,User_666,user666@example.com,4519.69,18.64,BAJA,En observacion,0.47968243148731354,train
667,User_667,user667@example.com,4200.02,38.1,BAJA,En observacion,0.5406465550060974,val
668,User_668,user668@example.com,5660.2,25.81,NINGUNA,En observacion,0.5780914262603052,train
669,User_669,user669@example.com,5883.14,35.88,BAJA,En observacion,0.42391191466367373,test
670,User_670,user670@example.com,2403.52,34.5,MEDIA,En observacion,0.389778157136373,val
671,User_671,user671@example.com,3110.26,75.17,ALTA,En observacion,0.40566506619546644,train
672,User_672,user672@example.com,1689.52,37.4,BAJA,En observacion,0.49523774295370204,train
673,User_673,user673@example.com,3291.57,47.83,ALTA,En observacion,0.36788428200760703,test
674,User_674,user674@example.com,5465.84,25.31,BAJA,En observacion,0.5101760446304756,train
675,User_675,user675@example.com,4539.51,20.84,ALTA,Saludable,0.10393486052235355,train
676,User_676,user676@example.com,5121.93,55.89,MEDIA,En observacion,0.43296648677005234,val
677,User_677,user677@example.com,5318.47,7.71,ALTA,Saludable,0.05031434613817903,test
678,User_678,user678@example.com,4153.8,54.57,BAJA,En observacion,0.4945566505982163,val
679,User_679,user679@example.com,4691.03,20.2,BAJA,En observacion,0.48704431218078953,test
680,User_680,user680@example.com,2537.38,18.41,NINGUNA,En observacion,0.5745230734855633,train
681,User_681,user681@example.com,5783.78,20.53,MEDIA,Saludable,0.25243129322040814,train
682,User_682,user682@example.com,1478.49,54.65,NINGUNA,En riesgo,0.8379875030394979,val
683,User_683,user683@example.com,3282.24,32.74,NINGUNA,En riesgo,0.6001003071864676,train
684,User_684,user684@example.com,3172.75,49.47,BAJA,En riesgo,0.6539050786774115,train
685,User_685,user685@example.com,3368.17,63.37,BAJA,En riesgo,0.6089070115674301,val
686,User_686,user686@example.com,2394.55,27.89,NINGUNA,En riesgo,0.629884573956086,test
687,User_687,user687@example.com,3859.42,33.47,BAJA,En observacion,0.5087137943798621,val
688,User_688,user688@example.com,1639.9,33.67,MEDIA,En observacion,0.3922663235058936,test
689,User_689,user689@example.com,2501.43,7.94,ALTA,Saludable,0.12107882329433557,train
690,User_690,user690@example.com,5863.61,45.45,MEDIA,En observacion,0.3678913380121995,train
691,User_691,user691@example.com,4237.93,11.91,NINGUNA,En observacion,0.44981996100248534,train
692,User_692,user692@example.com,3281.45,17.09,NINGUNA,En observacion,0.5725249672381855,train
693,User_693,user693@example.com,4041.6,58.59,NINGUNA,En riesgo,0.7503976203863889,val
694,User_694,user694@example.com,5388.56,7.98,MEDIA,Saludable,0.19774081001329888,val
695,User_695,user695@example.com,2965.96,16.08,BAJA,En observacion,0.38349628868255037,train
696,User_696,user696@example.com,6551.31,5.31,ALTA,Saludable,0.08845345030587669,train
697,User_697,user697@example.com,4146.87,32.42,BAJA,En observacion,0.42272796094045995,val
698,User_698,user698@example.com,4335.05,5.0,ALTA,Saludable,0.07691760140599446,train
699,User_699,user699@example.com,7093.97,39.38,NINGUNA,En riesgo,0.6391713110574122,test
700,User_700,user700@example.com,4102.84,16.56,NINGUNA,En observacion,0.5724267111618261,train
701,User_701,user701@example.com,3473.58,34.55,BAJA,En observacion,0.47196008578906573,train
702,User_702,user702@example.com,4000.44,38.81,ALTA,Saludable,0.2730214085882717,train
703,User_703,user703@example.com,3963.73,29.57,MEDIA,En observacion,0.3627511319484724,train
704,User_704,user704@example.com,5151.56,44.32,NINGUNA,En riesgo,0.6343677331978183,train
705,User_705,user705@example.com,6275.39,33.13,ALTA,Saludable,0.12279185705736287,train
706,User_706,user706@example.com,6786.18,51.89,ALTA,Saludable,0.2536944388205757,train
707,User_707,user707@example.com,4180.06,13.28,ALTA,Saludable,0.0892467454992529,train
708,User_708,user708@example.com,2717.37,26.07,NINGUNA,En riesgo,0.6850862171585409,train
709,User_709,user709@example.com,3880.91,75.74,BAJA,En riesgo,0.6645770109221332,val
710,User_710,user710@example.com,5601.97,34.18,MEDIA,En observacion,0.35305076624288284,train
711,User_711,user711@example.com,5350.0,41.22,MEDIA,En observacion,0.4497734823172636,train
712,User_712,user712@example.com,6414.67,32.04,ALTA,Saludable,0.1663412733173244,train
713,User_713,user713@example.com,5521.66,52.49,NINGUNA,En riesgo,0.6724511260157388,train
714,User_714,user714@example.com,5807.32,43.9,MEDIA,Saludable,0.23164331826678602,train
715,User_715,user715@example.com,4336.57,64.36,NINGUNA,En riesgo,0.7462385919789897,train
716,User_716,user716@example.com,4773.93,23.41,ALTA,Saludable,0.18618642685622677,train
717,User_717,user717@example.com,3127.24,52.18,ALTA,Saludable,0.2995964031378472,test
718,User_718,user718@example.com,3045.61,49.3,MEDIA,En observacion,0.48039908350486465,val
719,User_719,user719@example.com,3108.61,42.73,MEDIA,En observacion,0.45978147473789444,val
720,User_720,user720@example.com,2407.53,47.01,MEDIA,En observacion,0.49411837899067873,train
721,User_721,user721@example.com,4474.92,43.77,NINGUNA,En riesgo,0.6855430453312925,val
722,User_722,user722@example.com,4282.02,34.6,MEDIA,Saludable,0.3213183924386141,train
723,User_723,user723@example.com,1985.19,10.4,MEDIA,Saludable,0.21794976735039528,train
724,User_724,user724@example.com,1892.76,23.11,BAJA,En observacion,0.463107673518048,val
725,User_725,user725@example.com,5233.0,35.45,ALTA,Saludable,0.24183662211783705,test
726,User_726,user726@example.com,3127.91,35.02,ALTA,Saludable,0.20808725594659047,train
727,User_727,user727@example.com,5153.3,32.31,BAJA,En observacion,0.46289625996615946,train
728,User_728,user728@example.com,1948.39,10.89,ALTA,Saludable,0.12433644857168927,train
729,User_729,user729@example.com,2850.32,48.09,BAJA,En observacion,0.5414662372640794,train
730,User_730,user730@example.com,6122.8,47.44,BAJA,En observacion,0.49898619306135983,test
731,User_731,user731@example.com,3211.61,11.89,MEDIA,Saludable,0.2766614785229051,test
732,User_732,user732@example.com,4395.93,35.9,ALTA,Saludable,0.24299515939790955,test
733,User_733,user733@example.com,3344.18,22.18,ALTA,Saludable,0.20385848126312336,train
734,User_734,user734@example.com,5772.59,5.0,BAJA,En observacion,0.3334564147376848,train
735,User_735,user735@example.com,4168.51,25.27,NINGUNA,En observacion,0.5950100621919526,test
736,User_736,user736@example.com,4583.52,47.11,MEDIA,En observacion,0.3673766900147766,train
737,User_737,user737@example.com,5319.16,38.55,MEDIA,En observacion,0.43222618889848896,train
738,User_738,user738@example.com,3913.99,40.89,ALTA,Saludable,0.2351695062146251,val
739,User_739,user739@example.com,3015.81,7.5,ALTA,Saludable,0.12579936922035098,train
740,User_740,user740@example.com,2355.94,27.14,BAJA,En observacion,0.4955738686016861,train
741,User_741,user741@example.com,4904.56,25.61,ALTA,Saludable,0.1740534490686053,train
742,User_742,user742@example.com,3035.15,30.08,MEDIA,En observacion,0.37621047169294886,val
743,User_743,user743@example.com,5424.98,22.12,ALTA,Saludable,0.2041010135520172,train
744,User_744,user744@example.com,2157.66,14.81,BAJA,En observacion,0.3952259820139251,train
745,User_745,user745@example.com,5446.88,50.41,MEDIA,En observacion,0.3815299811510144,train
746,User_746,user746@example.com,5797.7,47.76,MEDIA,En observacion,0.3893445355800302,train
747,User_747,user747@example.com,3412.6,34.02,MEDIA,En observacion,0.47818834032000146,train
748,User_748,user748@example.com,3448.13,56.34,ALTA,En observacion,0.38518833261207963,train
749,User_749,user749@example.com,1080.95,42.83,ALTA,Saludable,0.28164698819494793,train
750,User_750,user750@example.com,4509.87,36.33,NINGUNA,En riesgo,0.6387907228702798,val
751,User_751,user751@example.com,3122.02,38.05,MEDIA,En observacion,0.3884529732163708,train
752,User_752,user752@example.com,4411.83,32.91,ALTA,Saludable,0.19286372425742937,train
753,User_753,user753@example.com,6424.01,5.0,NINGUNA,En observacion,0.4528943483121242,train
754,User_754,user754@example.com,3687.7,26.74,ALTA,Saludable,0.14015000370429204,train
755,User_755,user755@example.com,3386.49,53.53,BAJA,En observacion,0.5713837134527805,test
756,User_756,user756@example.com,5497.33,44.33,BAJA,En observacion,0.44946840661096166,val
757,User_757,user757@example.com,3739.3,30.9,ALTA,Saludable,0.2371943955991505,train
758,User_758,user758@example.com,4561.53,11.69,NINGUNA,En observacion,0.5579707954012515,train
759,User_759,user759@example.com,2371.98,54.12,MEDIA,En observacion,0.5295684902026345,train
760,User_760,user760@example.com,3189.5,17.16,NINGUNA,En riesgo,0.6495505226627982,train
761,User_761,user761@example.com,4727.63,37.88,ALTA,Saludable,0.2244057936204115,test
762,User_762,user762@example.com,3080.18,26.84,MEDIA,En observacion,0.3448869796963852,train
763,User_763,user763@example.com,2220.3,8.84,NINGUNA,En observacion,0.5541002953026988,train
764,User_764,user764@example.com,5400.21,31.57,MEDIA,Saludable,0.28109359376957443,train
765,User_765,user765@example.com,3813.37,46.68,MEDIA,Saludable,0.3080649041446596,train
766,User_766,user766@example.com,4205.99,34.71,NINGUNA,En riesgo,0.6141881460395866,train
767,User_767,user767@example.com,6510.95,65.27,BAJA,En observacion,0.592450531578425,train
768,User_768,user768@example.com,3175.21,45.73,ALTA,En observacion,0.33215909878539673,test
769,User_769,user769@example.com,3918.2,31.43,NINGUNA,En riesgo,0.6275804882097615,train
770,User_770,user770@example.com,2991.89,36.53,MEDIA,En observacion,0.4757380700747594,val
771,User_771,user771@example.com,3309.39,49.83,BAJA,En observacion,0.5046116492554014,test
772,User_772,user772@example.com,6668.38,37.6,MEDIA,En observacion,0.34636553489542504,train
773,User_773,user773@example.com,5073.91,5.0,ALTA,Saludable,0.030549755879661383,train
774,User_774,user774@example.com,3140.89,33.45,BAJA,En observacion,0.41947387194229163,test
775,User_775,user775@example.com,4898.37,24.57,ALTA,Saludable,0.16666208865437251,train
776,User_776,user776@example.com,6436.41,35.31,ALTA,Saludable,0.1997473577859342,test
777,User_777,user777@example.com,6501.1,31.91,MEDIA,Saludable,0.27919854156647733,train
778,User_778,user778@example.com,2819.19,29.37,NINGUNA,En riesgo,0.6134194326621882,train
779,User_779,user779@example.com,4318.91,40.9,MEDIA,En observacion,0.46372017528134146,test
780,User_780,user780@example.com,2430.51,42.47,BAJA,En riesgo,0.6125503894260633,val
781,User_781,user781@example.com,3449.89,17.45,BAJA,En observacion,0.4662676642237874,val
782,User_782,user782@example.com,3298.91,31.49,BAJA,En observacion,0.5131683562223167,train
783,User_783,user783@example.com,3731.14,39.95,BAJA,En observacion,0.5508124416197904,val
784,User_784,user784@example.com,1860.78,22.47,BAJA,En observacion,0.5807023110847387,val
785,User_785,user785@example.com,2358.54,35.57,NINGUNA,En riesgo,0.6950710063974784,train
786,User_786,user786@example.com,2891.85,65.35,MEDIA,En observacion,0.5301928047279998,train
787,User_787,user787@example.com,1974.38,47.62,BAJA,En observacion,0.5563885445302876,train
788,User_788,user788@example.com,3694.61,5.0,NINGUNA,En observacion,0.5798977475648163,train
789,User_789,user789@example.com,1691.15,31.99,ALTA,Saludable,0.20063882100925834,test
790,User_790,user790@example.com,2745.29,28.56,ALTA,Saludable,0.256473475988536,train
791,User_791,user791@example.com,6472.77,35.72,ALTA,Saludable,0.20596775566292577,val
792,User_792,user792@example.com,2966.82,65.36,NINGUNA,En riesgo,0.7203334247703596,train
793,User_793,user793@example.com,1949.8,37.44,MEDIA,En observacion,0.4239902026292924,train
794,User_794,user794@example.com,2654.47,41.39,ALTA,Saludable,0.2874410763707876,train
795,User_795,user795@example.com,4949.69,33.73,MEDIA,Saludable,0.28681211607969503,train
796,User_796,user796@example.com,4752.51,45.8,BAJA,En observacion,0.4623267896064418,val
797,User_797,user797@example.com,4510.84,38.48,BAJA,En observacion,0.4384251198991653,train
798,User_798,user798@example.com,5026.06,30.3,NINGUNA,En observacion,0.5920759452711677,val
799,User_799,user799@example.com,1204.36,44.28,BAJA,En observacion,0.5763043738658065,train
800,User_800,user800@example.com,2833.9,16.24,BAJA,En observacion,0.46017014131776834,train
801,User_801,user801@example.com,3212.26,42.04,BAJA,En observacion,0.5746552999860047,train
802,User_802,user802@example.com,2113.69,28.45,MEDIA,En observacion,0.37508668176870885,val
803,User_803,user803@example.com,3770.1,23.06,MEDIA,En observacion,0.34003030926546235,train
804,User_804,user804@example.com,3086.03,46.16,MEDIA,En observacion,0.43079572883909484,train
805,User_805,user805@example.com,7074.83,14.84,MEDIA,Saludable,0.1439639141592025,train
806,User_806,user806@example.com,4933.74,7.0,NINGUNA,En observacion,0.5393680594918462,train
807,User_807,user807@example.com,5113.86,41.1,BAJA,En observacion,0.4200843496297062,train
808,User_808,user808@example.com,3346.9,16.83,BAJA,En observacion,0.45951883095332624,train
809,User_809,user809@example.com,2661.7,12.11,MEDIA,Saludable,0.2962169038704281,val
810,User_810,user810@example.com,1639.19,28.89,NINGUNA,En riesgo,0.6835861103478351,val
811,User_811,user811@example.com,6347.74,11.9,NINGUNA,En observacion,0.5836991867425856,train
812,User_812,user812@example.com,4145.36,59.26,MEDIA,En observacion,0.48416229687616064,train
813,User_813,user813@example.com,3060.61,46.69,ALTA,Saludable,0.28818980734513183,train
814,User_814,user814@example.com,6302.1,32.16,NINGUNA,En riesgo,0.622638130596223,train
815,User_815,user815@example.com,5073.85,29.59,MEDIA,Saludable,0.15444881790308082,train
816,User_816,user816@example.com,2724.23,16.21,MEDIA,En observacion,0.33004728163124836,train
817,User_817,user817@example.com,3249.08,29.51,ALTA,Saludable,0.2440687615108718,train
818,User_818,user818@example.com,1934.57,5.0,NINGUNA,En observacion,0.5461742198398247,train
819,User_819,user819@example.com,5248.68,27.82,BAJA,En observacion,0.4846636326831005,train
820,User_820,user820@example.com,4634.51,45.2,ALTA,Saludable,0.3261283131238987,train
821,User_821,user821@example.com,2456.01,36.64,MEDIA,En observacion,0.46145625956748315,train
822,User_822,user822@example.com,3060.51,27.44,MEDIA,En observacion,0.35201930384491764,test
823,User_823,user823@example.com,2320.89,45.35,MEDIA,Saludable,0.3226398933371449,val
824,User_824,user824@example.com,1794.15,18.69,MEDIA,Saludable,0.28617343105574067,test
825,User_825,user825@example.com,2841.63,53.26,BAJA,En riesgo,0.6374172084503186,val
826,User_826,user826@example.com,5484.51,9.11,NINGUNA,En observacion,0.4542822048832173,train
827,User_827,user827@example.com,3225.82,47.95,ALTA,En observacion,0.3342730364661324,train
828,User_828,user828@example.com,2612.57,46.75,ALTA,Saludable,0.29881236819777524,train
829,User_829,user829@example.com,5223.9,56.9,NINGUNA,En riesgo,0.6220967474526091,train
830,User_830,user830@example.com,4485.9,36.28,ALTA,Saludable,0.18873608891795368,test
831,User_831,user831@example.com,4708.91,42.2,ALTA,Saludable,0.22313875249259363,train
832,User_832,user832@example.com,4160.11,44.76,BAJA,En observacion,0.4582639224120092,val
833,User_833,user833@example.com,3116.2,49.56,MEDIA,En observacion,0.49475950244105815,train
834,User_834,user834@example.com,2161.81,64.94,BAJA,En riesgo,0.817191990300268,train
835,User_835,user835@example.com,3384.63,51.23,ALTA,En observacion,0.36684981095415403,train
836,User_836,user836@example.com,3701.84,38.45,MEDIA,En observacion,0.41850265445456974,train
837,User_837,user837@example.com,4804.95,28.66,NINGUNA,En riesgo,0.6227070883307925,test
838,User_838,user838@example.com,5226.13,26.63,ALTA,Saludable,0.11683735085141522,test
839,User_839,user839@example.com,3263.98,50.87,BAJA,En riesgo,0.6245933811102383,train
840,User_840,user840@example.com,4074.15,34.92,NINGUNA,En riesgo,0.6641867702796256,train
841,User_841,user841@example.com,3423.65,41.81,ALTA,Saludable,0.24721490012202038,train
842,User_842,user842@example.com,4832.25,30.59,ALTA,Saludable,0.19347034990709666,train
843,User_843,user843@example.com,5422.77,34.1,NINGUNA,En riesgo,0.624512820982119,val
844,User_844,user844@example.com,2861.72,48.36,ALTA,En observacion,0.34272300080532825,train
845,User_845,user845@example.com,4013.5,62.29,MEDIA,En observacion,0.49704869486073455,val
846,User_846,user846@example.com,5581.35,42.38,ALTA,Saludable,0.20975794536662098,train
847,User_847,user847@example.com,4037.71,20.05,ALTA,Saludable,0.15052428319169894,train
848,User_848,user848@example.com,5599.98,27.82,BAJA,En observacion,0.38705158679784396,train
849,User_849,user849@example.com,3090.62,40.65,MEDIA,En observacion,0.4554687670818513,train
850,User_850,user850@example.com,5165.7,45.25,ALTA,Saludable,0.1884703394399733,val
851,User_851,user851@example.com,4112.2,36.05,MEDIA,En observacion,0.3431330236277933,val
852,User_852,user852@example.com,3081.07,19.56,NINGUNA,En observacion,0.5126164232078233,train
853,User_853,user853@example.com,4314.19,53.27,NINGUNA,En riesgo,0.6654018860373926,train
854,User_854,user854@example.com,3505.17,26.96,MEDIA,Saludable,0.2602301646203527,train
855,User_855,user855@example.com,4596.54,28.52,MEDIA,Saludable,0.3239888346358051,val
856,User_856,user856@example.com,3400.81,37.4,BAJA,En observacion,0.5396239493083772,train
857,User_857,user857@example.com,4532.79,17.22,ALTA,Saludable,0.16854859577874143,train
858,User_858,user858@example.com,3551.75,28.8,NINGUNA,En riesgo,0.6260187128291443,train
859,User_859,user859@example.com,3041.95,27.39,MEDIA,Saludable,0.27279585990444766,val
860,User_860,user860@example.com,6774.66,35.49,ALTA,Saludable,0.14475535826499655,train
861,User_861,user861@example.com,2601.31,57.7,BAJA,En observacion,0.590207396874086,train
862,User_862,user862@example.com,4686.12,7.31,MEDIA,Saludable,0.1885547069903795,train
863,User_863,user863@example.com,3481.94,22.57,MEDIA,Saludable,0.2931394010602817,train
864,User_864,user864@example.com,3777.83,21.17,ALTA,Saludable,0.12423281889592508,val
865,User_865,user865@example.com,4467.02,36.31,MEDIA,En observacion,0.3894351587813386,train
866,User_866,user866@example.com,1980.07,26.8,NINGUNA,En riesgo,0.6198909319836975,train
867,User_867,user867@example.com,4221.95,57.48,NINGUNA,En riesgo,0.7918862792038107,test
868,User_868,user868@example.com,2999.39,47.17,MEDIA,En observacion,0.38861327306236904,val
869,User_869,user869@example.com,4696.02,11.38,NINGUNA,En observacion,0.5594627438905984,train
870,User_870,user870@example.com,3014.53,50.26,MEDIA,En observacion,0.4732223280412824,test
871,User_871,user871@example.com,6305.2,31.78,BAJA,En observacion,0.4486271724662645,val
872,User_872,user872@example.com,4175.44,50.71,ALTA,En observacion,0.3583849996213887,train
873,User_873,user873@example.com,3517.35,35.66,ALTA,Saludable,0.2317276306548454,train
874,User_874,user874@example.com,2939.77,43.58,BAJA,En observacion,0.5478797616500345,train
875,User_875,user875@example.com,3486.74,29.22,NINGUNA,En riesgo,0.637136248862378,train
876,User_876,user876@example.com,4537.22,34.65,ALTA,Saludable,0.21213441210485817,train
877,User_877,user877@example.com,2094.45,39.75,BAJA,En observacion,0.559087106353171,train
878,User_878,user878@example.com,3605.36,28.45,BAJA,En observacion,0.39009564496306603,train
879,User_879,user879@example.com,4777.57,35.24,ALTA,Saludable,0.21466277497255282,test
880,User_880,user880@example.com,4280.72,15.62,NINGUNA,En observacion,0.5745118902622598,val
881,User_881,user881@example.com,4731.72,40.39,BAJA,En observacion,0.5314323371537566,train
882,User_882,user882@example.com,1298.66,23.24,ALTA,Saludable,0.19570307238418705,train
883,User_883,user883@example.com,3013.34,60.58,MEDIA,En observacion,0.4910697093891536,test
884,User_884,user884@example.com,4253.53,26.3,ALTA,Saludable,0.2005665375267689,test
885,User_885,user885@example.com,6359.8,41.12,MEDIA,En observacion,0.37842032181797425,train
886,User_886,user886@example.com,5321.92,36.14,MEDIA,En observacion,0.38997812091798606,train
887,User_887,user887@example.com,2703.44,56.26,BAJA,En riesgo,0.6465474751592805,test
888,User_888,user888@example.com,4849.75,23.55,MEDIA,Saludable,0.3069390792723801,train
889,User_889,user889@example.com,3391.03,37.31,BAJA,En observacion,0.5526365559055798,test
890,User_890,user890@example.com,3982.51,23.21,MEDIA,Saludable,0.2507207073423112,val
891,User_891,user891@example.com,5825.27,51.6,BAJA,En observacion,0.5650355206205535,train
892,User_892,user892@example.com,3675.93,14.92,ALTA,Saludable,0.18286224365158055,train
893,User_893,user893@example.com,4690.44,10.77,MEDIA,Saludable,0.14874270785910632,train
894,User_894,user894@example.com,4434.36,26.76,MEDIA,En observacion,0.3702551443489901,train
895,User_895,user895@example.com,3639.56,24.64,ALTA,Saludable,0.19284290038377283,test
896,User_896,user896@example.com,3806.95,27.6,ALTA,Saludable,0.27500128767344073,val
897,User_897,user897@example.com,4460.04,24.51,BAJA,En observacion,0.41205134630032436,train
898,User_898,user898@example.com,2503.75,46.86,MEDIA,En observacion,0.47092725222844456,test
899,User_899,user899@example.com,5268.09,24.58,NINGUNA,En observacion,0.5783322855478429,train
900,User_900,user900@example.com,3087.23,18.72,ALTA,Saludable,0.13508391100105221,train
901,User_901,user901@example.com,3894.75,5.0,ALTA,Saludable,0.12611510253984,train
902,User_902,user902@example.com,3329.83,42.23,MEDIA,En observacion,0.4449639273688983,test
903,User_903,user903@example.com,3159.67,17.82,MEDIA,Saludable,0.24277755626394204,train
904,User_904,user904@example.com,3860.08,31.55,BAJA,En observacion,0.43702817828698437,train
905,User_905,user905@example.com,4040.28,13.99,BAJA,En observacion,0.3979163529922078,train
906,User_906,user906@example.com,5554.82,48.83,NINGUNA,En riesgo,0.6897165193604606,train
907,User_907,user907@example.com,5554.46,29.16,MEDIA,En observacion,0.3966191202452259,val
908,User_908,user908@example.com,4269.31,42.1,NINGUNA,En riesgo,0.613081381000923,train
909,User_909,user909@example.com,2600.75,19.44,BAJA,En observacion,0.4859067224250229,train
910,User_910,user910@example.com,2258.25,49.64,BAJA,En riesgo,0.6369605346971207,train
911,User_911,user911@example.com,3894.48,30.78,ALTA,Saludable,0.2367368058123773,train
912,User_912,user912@example.com,3331.55,31.74,BAJA,En observacion,0.474939298077209,val
913,User_913,user913@example.com,3910.46,13.74,MEDIA,Saludable,0.30850183999178227,train
914,User_914,user914@example.com,1821.95,14.34,NINGUNA,En observacion,0.5521297372914529,test
915,User_915,user915@example.com,2792.92,36.69,NINGUNA,En riesgo,0.6849895432058095,train
916,User_916,user916@example.com,4053.89,11.21,BAJA,Saludable,0.29043834324304774,train
917,User_917,user917@example.com,3992.33,51.29,NINGUNA,En riesgo,0.7587097550665522,test
918,User_918,user918@example.com,2562.37,5.0,BAJA,En observacion,0.38462433782985805,train
919,User_919,user919@example.com,5637.24,43.23,BAJA,En riesgo,0.609796813598089,test
920,User_920,user920@example.com,2244.81,21.12,NINGUNA,En riesgo,0.6157190002837158,test
921,User_921,user921@example.com,3269.83,41.5,ALTA,Saludable,0.23513730956250978,val
922,User_922,user922@example.com,2731.61,47.88,BAJA,En observacion,0.5625112840021294,test
923,User_923,user923@example.com,2722.52,5.0,MEDIA,Saludable,0.27443142807401105,test
924,User_924,user924@example.com,1372.59,74.31,NINGUNA,En riesgo,0.8030605862112918,train
925,User_925,user925@example.com,4344.34,18.55,NINGUNA,En observacion,0.5939304689785572,test
926,User_926,user926@example.com,1224.87,39.21,MEDIA,En observacion,0.5314097117097567,train
927,User_927,user927@example.com,5404.28,40.42,ALTA,Saludable,0.24747708334607954,test
928,User_928,user928@example.com,3785.24,51.45,BAJA,En observacion,0.5392678856251893,test
929,User_929,user929@example.com,3665.25,40.01,ALTA,Saludable,0.24644101439416524,train
930,User_930,user930@example.com,5725.91,23.0,NINGUNA,En observacion,0.5429629587692323,train
931,User_931,user931@example.com,3448.73,30.86,ALTA,Saludable,0.2712411196911341,train
932,User_932,user932@example.com,3995.6,25.9,BAJA,En observacion,0.4621966846139736,train
933,User_933,user933@example.com,3406.19,30.58,MEDIA,En observacion,0.4310528506813312,val
934,User_934,user934@example.com,7225.2,6.85,BAJA,En observacion,0.3363380722983068,train
935,User_935,user935@example.com,2795.45,16.19,ALTA,Saludable,0.0968948746406201,val
936,User_936,user936@example.com,1914.91,25.93,MEDIA,Saludable,0.26050213464504657,train
937,User_937,user937@example.com,4774.08,54.34,NINGUNA,En riesgo,0.7534163237470317,train
938,User_938,user938@example.com,1188.97,44.77,BAJA,En observacion,0.5322875289787592,train
939,User_939,user939@example.com,3781.25,39.03,BAJA,En observacion,0.5903870258001994,train
940,User_940,user940@example.com,1896.5,41.86,ALTA,En observacion,0.37560174110733835,train
941,User_941,user941@example.com,5082.67,46.27,MEDIA,En observacion,0.43411850825597387,test
942,User_942,user942@example.com,3905.92,41.15,MEDIA,En observacion,0.3588846044913215,train
943,User_943,user943@example.com,4310.75,24.19,NINGUNA,En riesgo,0.6044700025906511,train
944,User_944,user944@example.com,2678.06,39.45,MEDIA,En observacion,0.44047061476337923,train
945,User_945,user945@example.com,5931.73,43.12,NINGUNA,En riesgo,0.7049059005475026,train
946,User_946,user946@example.com,4455.46,37.86,ALTA,Saludable,0.2838956540383742,train
947,User_947,user947@example.com,4361.22,33.61,ALTA,Saludable,0.15861610488235475,train
948,User_948,user948@example.com,4743.09,22.29,MEDIA,Saludable,0.26876761807034694,train
949,User_949,user949@example.com,3182.67,23.63,MEDIA,Saludable,0.30229072189546496,train
950,User_950,user950@example.com,3573.93,35.23,BAJA,En observacion,0.5466376711893324,train
951,User_951,user951@example.com,2643.77,38.33,BAJA,En observacion,0.5089474694279574,train
